name,geometry.location.lat,geometry.location.lng,review_text,review_rating
Carrum Dog Beach (no dogs 10am - 7.30pm),-38.0781839,145.121328,"[""Beautiful beach. Please be aware that it is a dog beach. If you bring your food to have a picnic on the beach, 100% at least one dog will jump on your food. If you are afraid of dogs, it's better to go to another beach.\nIf you bring your dog, please clean after your dog. Not every dog wants to play, keep an eye on your dog, and be respectful to others."", 'Busy beach on a hot day. Packed with people of all ages, lots of dogs. But all out to enjoy and everyone respectful and friendly. Well worth a visit', 'I visited the Carrum beach on last saturday. Although it is always good to go to a beach and spend time with family and friends, it felt that beach requires a bit of cleanliness. Water along the beach was a bit dirty too.\n\nHowever, on a positive note I really enjoyed my time with my family and friends on the day. We ate our home made food too. And on top of it, we had the pleasure to cherish the sunset.', 'Daylight saving hours apply to dogs. Only allowed after 7:30pm. Lovely beach to have a long walk with the furkid.', 'Great place for off leash dogs and a swim. Be aware that on lead dogs also access the beach at this time so always helpful to be mindful 😊']","[5, 5, 3, 5, 5]"
Riviera Reserve Dog Off Leash Area,-38.0846964,145.132329,[],[]
Glen Street Reserve Dog Off Leash Area,-38.0225223,145.1033556,[],[]
Bonbeach Beach,-38.0633146,145.1169154,[],[]
Glen Street Reserve,-38.0222083,145.1024836,[],[]
Chelsea Beach Dog Off Leash Area,-38.0542742,145.1135521,[],[]
Bruce Aitken Reserve Dog Off Leash Area,-38.1140179,145.1452336,"[""Great dog park, it's a small area but the dogs can still get a good run around. Playground for kids is fenced off, has a water fountain for drinking and also for the pets. Has park bench seats and a couple of picnic tables. Doggy poop bags and bin supplied as well. Half basketball court there as well."", 'Good little dog park. Love the basketball ring and fenced off kids play area. Perfect for us.', ""People don't watch their dogs,  don't pick up dog poo , playground needs more stuff but it's ok"", 'Great local small park with BBQ, tables and chairs, drinking tap, large bin, baskwtball hoop and small playground for very young kids. It is well maintained and has a fence so ur dog is always safe.The only downfall is the playground. It desperately needs an upgrade especially needs equipment for older kids. If the playgroundcwad upgraded it would be awesome!!!!', ""It is lovely small fenced park - dog friendly.  Also has fenced area around play equipment. BBQ facility and table. If you use this park to run your pets please ensure you pick up after dog/s as this is a multi use park and as a local resident have strived hard to have it upgraded for everyone's enjoyment.""]","[5, 5, 3, 4, 5]"
Kananook Reserve Dog Off Leash Area,-38.1198323,145.1316769,[],[]
Pat Rollo Reserve Dog Off Leash Area,-38.11495310000001,145.1591907,[],[]
Telopea Reserve Fenced Dog Park,-38.1184439,145.162381,[],[]
Telopea Reserve,-38.1194815,145.1627464,[],[]
Monterey Community Park Dog Off Leash Area,-38.1226686,145.1514065,[],[]
Sandfield Reserve Fenced Dog Park,-38.1066642,145.190358,"['Zenji and I love this park. Great people and dogs! Here he is 7 months old and got to play with his 1st Samoyed friend Aria. She was BEAUTIFUL!', 'Pretty good set-up lots of space all entrances double gated so far all dogs and owners have been friendly', 'This is a really well equipped dog park, with plenty of water stations and bins and alley obstacles.\nGreat double gates so nobody accidentally gets free, too, which is a good touch.\nLove that there is a smaller fenced area for dogs who need a time out!! (We use this space for our puppy to start her with off leashing!)\nOnly gripe I have is that the fence between the time out zone and the main area is too high from the ground, allowing dogs to simply crawl underneath... Could be an issue if a reactive dog was using the space.', 'Usually a good dog park, but had a bad experience with a dog whose owner couldn’t control their very excitable large pup, my partner had to fight him off from crushing our dog as we were chased to the exit while another person came to help. The owner barely attempted to stop their dog, instead let them continue to jump and grapple our dog and instead blamed us for the encounter despite their dog being off the leash when clearly the owner wasn’t in control.', 'Too many dogs in a small one area is that the dog park? :D']","[5, 5, 4, 2, 1]"
Peninsula Reserve Dog Off Leash Area,-38.14088390000001,145.144479,"['Love this place Come down with my bro and kick the footy and try and get some good goals dogs are no trouble at all everyone that walks there dog there is friendly the bathrooms are nice and clean aswell always good going down there😁', 'Superb area for dogs to play and roam and sensational local cricket club', 'Dog ran free no one complained', 'Great place to take yr dogs', 'Great socialising with doggies']","[5, 5, 5, 5, 5]"
Centenary Park Dog Off Leash Area,-38.138246,145.1743983,"['Took my dog for a walk\nAs soon as he got into the gates he was surrounded by three off leash large dogs, they frightened him and I had to pick him up to get them away from him, and the owners just laughed, even though this is an off leash park owners should be more responsive and respectful to other dog owners, I presume it means “off leash” for dogs under control, these three where not under control.  we all don’t have massive bruiser dogs.\nNot recommended for smaller dogs', 'I took my dog there for the first time she loved it and has a lot of space for your dog to run around and The best place to training your puppy off the lead', 'Huge place with lots of closed off areas if needed! Need to come back again', 'Lots of space for the pups to run. A few separate fenced areas for those who need it.', 'Great off leash area. Very large but not fenced.']","[1, 5, 5, 5, 5]"
Wisewould Reserve Dog Off Leash Area,-38.1269393,145.1289201,[],[]
Worland Park Dog Off Leash Area,-38.1447227,145.1594863,[],[]
Victoria Park Dog Off Leash Area,-38.1509438,145.1222626,[],[]
Ballam Park Dog Off-Leash and Fenced Agility Park,-38.1525203,145.1613413,"[""A small dog training area that's fully enclosed on all sides, and has several jumps, ramps and weaving poles for your dog. Located next to some very open grassland area outside the enclosed area."", 'Great spot to introduce dogs to agility. It is just a shame that people use the area as a confined off leash area for their dogs or as a play ground for their children. I am not talking about people who take puppies into this area to introduce them to different things. I am referring to untrained, unsocial dogs that in using this area in such a manner prevents it from being used for its designed purpose.', ""Not really maintained by the council. It can be quite overgrown and it took over 6 months last time to fix the water machine for the dogs\n\nOtherwise it's a great fenced small area for dog training, playing and socialising"", ""Good sized, fenced agility area. A good amount of obstacles, a couple of benches for the hoomans, drinking tap and bowl and a bin for poo\nThe only improvement I'd suggest would be a shade sail for the dogs in the warmer weather"", 'Very fun. Well set up  and clean. My dog with some agialty training loved it to.']","[4, 5, 3, 4, 5]"
